"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"214","G655_03015","","(GenBank) hypothetical protein","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"215","G655_03020","","(GenBank) nucleotidyl transferase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"216","G655_03045","","(GenBank) putative binding protein component of ABC transporter","Quorum sensing"
"217","G655_03050","","(GenBank) ABC transporter ATP-binding protein","Quorum sensing"
"218","G655_03055","","(GenBank) ABC transporter substrate-binding protein","Quorum sensing"
"219","G655_03060","","(GenBank) ABC transporter permease","Quorum sensing"
"220","G655_03065","","(GenBank) ABC transporter permease","Quorum sensing"
"221","G655_03070","","(GenBank) ribulose-phosphate 3-epimerase","Pentose phosphate pathway, Pentose and glucuronate interconversions, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"222","G655_03075","","(GenBank) phosphoglycolate phosphatase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"223","G655_03080","","(GenBank) anthranilate synthase component I","Phenylalanine, tyrosine and tryptophan biosynthesis, Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"224","G655_03200","","(GenBank) anthranilate synthase component II","Phenylalanine, tyrosine and tryptophan biosynthesis, Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"225","G655_03205","trpD","(GenBank) anthranilate phosphoribosyltransferase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"226","G655_03210","trpC","(GenBank) indole-3-glycerol-phosphate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"227","G655_03215","","(GenBank) DNA-binding transcriptional dual regulator Crp","Two-component system, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"228","G655_03225","","(GenBank) S-adenosylmethionine decarboxylase","Cysteine and methionine metabolism, Arginine and proline metabolism, Metabolic pathways"
"229","G655_03230","","(GenBank) ubiquinone biosynthesis protein","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"230","G655_03255","","(GenBank) 2-nitropropane dioxygenase","Nitrogen metabolism, Metabolic pathways"
"231","G655_03260","","(GenBank) hypothetical protein","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"232","G655_03265","argC","(GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"233","G655_03285","anmK","(GenBank) anhydro-N-acetylmuramic acid kinase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"234","G655_03295","","(GenBank) tyrosyl-tRNA ligase","Aminoacyl-tRNA biosynthesis"
"235","G655_r29408","","(GenBank) 16S ribosomal RNA","Ribosome"
"236","G655_t29276","","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"237","G655_t29278","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"238","G655_r29416","","(GenBank) 23S ribosomal RNA","Ribosome"
"239","G655_r29400","","(GenBank) 5S ribosomal RNA","Ribosome"
"240","G655_03300","","(GenBank) bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor","Biotin metabolism, Metabolic pathways"
"241","G655_03305","","(GenBank) pantothenate kinase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"242","G655_t29280","","(GenBank) tRNA-Tyr","Aminoacyl-tRNA biosynthesis"
"243","G655_t29282","","(GenBank) tRNA-Gly","Aminoacyl-tRNA biosynthesis"
"244","G655_t29284","","(GenBank) tRNA-Thr","Aminoacyl-tRNA biosynthesis"
"245","G655_t29286","","(GenBank) tRNA-Trp","Aminoacyl-tRNA biosynthesis"
"246","G655_03320","secE","(GenBank) preprotein translocase subunit SecE","Quorum sensing, Protein export, Bacterial secretion system"
"247","G655_03330","rplK","(GenBank) 50S ribosomal protein L11","Ribosome"
"248","G655_03335","rplA","(GenBank) 50S ribosomal protein L1","Ribosome"
"249","G655_03340","rplJ","(GenBank) 50S ribosomal protein L10","Ribosome"
"250","G655_03350","rplL","(GenBank) 50S ribosomal protein L7/L12","Ribosome"
"251","G655_03355","rpoB","(GenBank) DNA-directed RNA polymerase subunit beta","RNA polymerase"
"252","G655_03360","","(GenBank) DNA-directed RNA polymerase subunit beta'","RNA polymerase"
"253","G655_03365","rpsL","(GenBank) 30S ribosomal protein S12","Ribosome"
"254","G655_03370","","(GenBank) 30S ribosomal protein S7","Ribosome"
"255","G655_03385","rpsJ","(GenBank) 30S ribosomal protein S10","Ribosome"
"256","G655_03390","rplC","(GenBank) 50S ribosomal protein L3","Ribosome"
"257","G655_03395","rplD","(GenBank) 50S ribosomal protein L4","Ribosome"
"258","G655_03400","rplW","(GenBank) 50S ribosomal protein L23","Ribosome"
"259","G655_03405","rplB","(GenBank) 50S ribosomal protein L2","Ribosome"
"260","G655_03410","rpsS","(GenBank) 30S ribosomal protein S19","Ribosome"
"261","G655_03415","rplV","(GenBank) 50S ribosomal protein L22","Ribosome"
"262","G655_03420","rpsC","(GenBank) 30S ribosomal protein S3","Ribosome"
"263","G655_03425","rplP","(GenBank) 50S ribosomal protein L16","Ribosome"
"264","G655_03430","","(GenBank) 50S ribosomal protein L29","Ribosome"
"265","G655_03435","rpsQ","(GenBank) 30S ribosomal protein S17","Ribosome"
"266","G655_03440","rplN","(GenBank) 50S ribosomal protein L14","Ribosome"
"267","G655_03445","rplX","(GenBank) 50S ribosomal protein L24","Ribosome"
"268","G655_03450","rplE","(GenBank) 50S ribosomal protein L5","Ribosome"
"269","G655_03455","rpsN","(GenBank) 30S ribosomal protein S14","Ribosome"
"270","G655_03460","rpsH","(GenBank) 30S ribosomal protein S8","Ribosome"
"271","G655_03465","rplF","(GenBank) 50S ribosomal protein L6","Ribosome"
"272","G655_03470","rplR","(GenBank) 50S ribosomal protein L18","Ribosome"
"273","G655_03475","rpsE","(GenBank) 30S ribosomal protein S5","Ribosome"
"274","G655_03480","rpmD","(GenBank) 50S ribosomal protein L30","Ribosome"
"275","G655_03485","rplO","(GenBank) 50S ribosomal protein L15","Ribosome"
"276","G655_03490","secY","(GenBank) preprotein translocase subunit SecY","Quorum sensing, Protein export, Bacterial secretion system"
"277","G655_03495","rpmJ","(GenBank) 50S ribosomal protein L36","Ribosome"
"278","G655_03500","rpsM","(GenBank) 30S ribosomal protein S13","Ribosome"
"279","G655_03505","","(GenBank) 30S ribosomal protein S11","Ribosome"
"280","G655_03510","rpsD","(GenBank) 30S ribosomal protein S4","Ribosome"
"281","G655_03515","","(GenBank) DNA-directed RNA polymerase subunit alpha","RNA polymerase"
"282","G655_03520","rplQ","(GenBank) 50S ribosomal protein L17","Ribosome"
"283","G655_03525","","(GenBank) catalase","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"284","G655_03530","","(GenBank) bacterioferritin","Porphyrin metabolism"
"285","G655_03535","uvrA","(GenBank) excinuclease ABC subunit A","Nucleotide excision repair"
"286","G655_03545","","(GenBank) single-stranded DNA-binding protein","DNA replication, Mismatch repair, Homologous recombination"
"287","G655_03550","","(GenBank) salicylate biosynthesis isochorismate synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Biosynthesis of siderophore group nonribosomal peptides, Metabolic pathways, Biosynthesis of secondary metabolites"
"288","G655_03555","","(GenBank) isochorismate-pyruvate lyase","Biosynthesis of siderophore group nonribosomal peptides, Biosynthesis of secondary metabolites"
"289","G655_03565","","(GenBank) pyochelin biosynthesis protein PchD","Biosynthesis of siderophore group nonribosomal peptides"
"290","G655_03575","","(GenBank) dihydroaeruginoic acid synthetase","Biosynthesis of siderophore group nonribosomal peptides"
"291","G655_03580","","(GenBank) pyochelin synthetase","Biosynthesis of siderophore group nonribosomal peptides"
"292","G655_03585","","(GenBank) pyochelin biosynthesis protein","Biosynthesis of siderophore group nonribosomal peptides"
"293","G655_03615","","(GenBank) transporter","beta-Lactam resistance"
"294","G655_03620","","(GenBank) hypothetical protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"295","G655_03625","","(GenBank) putative pyridoxamine 5'-phosphate oxidase","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"296","G655_03630","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"297","G655_03635","","(GenBank) phenazine biosynthesis protein PhzE","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"298","G655_03640","","(GenBank) phenazine biosynthesis protein PhzD","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"299","G655_03645","","(GenBank) phospho-2-dehydro-3-deoxyheptonate aldolase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"300","G655_03650","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"301","G655_03655","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"302","G655_03660","","(GenBank) putative phenazine-specific methyltransferase","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"303","G655_03670","","(GenBank) RND efflux transporter","Quorum sensing"
"304","G655_03675","","(GenBank) Resistance-Nodulation-Cell Division (RND) efflux membrane fusion protein","Quorum sensing"
"305","G655_03685","","(GenBank) 3-carboxymuconate cyclase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"306","G655_03695","","(GenBank) hypothetical protein","Nitrogen metabolism, Metabolic pathways"
"307","G655_03700","","(GenBank) D-alanine--D-alanine ligase","D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"308","G655_03710","","(GenBank) acyl-CoA dehydrogenase","Sulfur metabolism, Metabolic pathways"
"309","G655_03715","","(GenBank) acyl-CoA synthetase","Sulfur metabolism, Metabolic pathways"
"310","G655_03725","","(GenBank) two-component response regulator","Two-component system"
"311","G655_03735","","(GenBank) aldehyde dehydrogenase","Arginine and proline metabolism, Metabolic pathways"
"312","G655_03740","","(GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"313","G655_03780","","(GenBank) acetolactate synthase","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"314","G655_03795","","(GenBank) hypothetical protein","Two-component system"
"315","G655_03800","","(GenBank) CzcA family heavy metal efflux protein","Two-component system"
"316","G655_03805","","(GenBank) CzcB family heavy metal RND efflux membrane fusion protein","Two-component system"
"317","G655_03845","","(GenBank) nuclease","Base excision repair"
"318","G655_03890","","(GenBank) amidase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"319","G655_03895","","(GenBank) ferric enterobactin transport protein FepG","ABC transporters"
"320","G655_03900","","(GenBank) ferric enterobactin transport protein FepD","ABC transporters"
"321","G655_03905","","(GenBank) iron-enterobactin transporter periplasmic binding protein","ABC transporters"
"322","G655_03910","","(GenBank) ferric enterobactin transport protein","ABC transporters"
"323","G655_03935","","(GenBank) 2,3-butanediol dehydrogenase","Butanoate metabolism, Biosynthesis of secondary metabolites"
"324","G655_03940","","(GenBank) acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"325","G655_03960","","(GenBank) putative short-chain dehydrogenase","Butanoate metabolism, Biosynthesis of secondary metabolites"
"326","G655_03980","","(GenBank) putative outer membrane protein","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"327","G655_03985","","(GenBank) putative toxin transporter","ABC transporters"
"328","G655_04010","","(GenBank) tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"329","G655_04035","","(GenBank) cbb3-type cytochrome c oxidase subunit I","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"330","G655_04050","","(GenBank) sulfite or nitrite reductase","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"331","G655_04060","","(GenBank) 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase","Tyrosine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
