"","Uniprot_ID","GO_Terms","eggNOG"
"136","A3CRA9","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0359"
"137","A3CNA9","ribose-5-phosphate isomerase activity [GO:0004751]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]","COG0120"
"138","A3CMP2","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0268"
"139","A3CM55","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]","COG0201"
"140","A3CQB0","ATP binding [GO:0005524]; CTP synthase activity [GO:0003883]; metal ion binding [GO:0046872]; 'de novo' CTP biosynthetic process [GO:0044210]; glutamine metabolic process [GO:0006541]","COG0504"
"141","A3CK77","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0096"
"142","A3CK22","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","COG2255"
"143","A3CPY5","cytoplasm [GO:0005737]; crossover junction endodeoxyribonuclease activity [GO:0008821]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; chromosome segregation [GO:0007059]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG3331"
"144","A3CK72","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0186"
"145","A3CQQ6","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]","COG0008"
"146","A3CLP4","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; isoleucyl-tRNA aminoacylation [GO:0006428]","COG0060"
"147","A3CK82","large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG1841"
"148","A3CK88","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","COG0099"
"149","A3CK81","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0098"
"150","A3CK67","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0185"
"151","A3CM46","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0828"
"152","A3CN88","magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]; 'de novo' UMP biosynthetic process [GO:0044205]; nucleoside metabolic process [GO:0009116]","COG0461"
"153","A3CK68","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0091"
"154","A3CKR5","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]","COG5503"
"155","A3CLP1","cytoplasm [GO:0005737]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]","COG1799"
"156","A3CMS1","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0211"
"157","A3CPA6","ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0080"
"158","A3CQ06","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; glycyl-tRNA aminoacylation [GO:0006426]","COG0752"
"159","A3CL32","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0360"
"160","A3CP85","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; trans-translation [GO:0070929]","COG0691"
"161","A3CNM0","cytoplasm [GO:0005737]; asparagine-tRNA ligase activity [GO:0004816]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]; asparaginyl-tRNA aminoacylation [GO:0006421]","COG0017"
"162","A3CPA5","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]","COG0081"
"163","A3CQW3","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0052"
"164","A3CLD3","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein-exporting ATPase activity [GO:0008564]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]","COG0653"
"165","A3CNB2","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0335"
"166","A3CK66","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]","COG0090"
"167","A3CK84","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]","COG0201"
"168","A3CJZ1","ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]; cobalamin biosynthetic process [GO:0009236]","COG0152"
"169","A3CRD3","cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]","COG1576"
"170","A3CQH4","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0184"
"171","A3CQM3","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","COG0049"
"172","A3CQN5","cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]","COG0030"
"173","A3CNY7","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]","COG0292"
"174","A3CK83","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0200"
"175","A3CR11","Holliday junction helicase complex [GO:0009379]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","COG0632"
"176","A3CLI1","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; tRNA modification [GO:0006400]","COG1054"
"177","A3CJX1","cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]","COG0193"
"178","A3CK89","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0100"
"179","A3CRA2","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0522"
"180","A3CK91","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0203"
"181","A3CPY9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]","COG0171"
"182","A3CQZ7","cytoplasm [GO:0005737]; nuclease activity [GO:0004518]; rRNA 5'-end processing [GO:0000967]","COG0816"
"183","A3CK48","ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; plasma membrane ATP synthesis coupled proton transport [GO:0042777]","COG1155"
"184","A3CNE1","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","COG0322"
"185","A3CQ22","cytoplasm [GO:0005737]; ribosomal small subunit biogenesis [GO:0042274]","COG0779"
"186","A3CKD4","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","COG0086"
"187","A3CPQ6","cytoplasm [GO:0005737]; cell division [GO:0051301]; chromosome separation [GO:0051304]; DNA replication [GO:0006260]","COG1386"
"188","A3CN05","cytoplasm [GO:0005737]; translation release factor activity, codon specific [GO:0016149]","COG0216"
"189","A3CK65","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0089"
"190","A3CK79","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0097"
"191","A3CPA2","cytoplasm [GO:0005737]; translational termination [GO:0006415]","COG0233"
"192","A3CM33","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; ribosome biogenesis [GO:0042254]","COG0536"
"193","A3CMA0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; septin ring [GO:0005940]; division septum assembly [GO:0000917]; septin ring assembly [GO:0000921]","COG4477"
"194","A3CL24","cytoplasm [GO:0005737]; histidine ammonia-lyase activity [GO:0004397]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]","COG2986"
"195","A3CPM5","cytoplasm [GO:0005737]; inorganic diphosphatase activity [GO:0004427]; manganese ion binding [GO:0030145]","COG1227"
"196","A3CR43","large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0333"
"197","A3CMY9","cytoplasm [GO:0005737]; xanthine phosphoribosyltransferase activity [GO:0000310]; purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]","COG0503"
"198","A3CQZ8",NA,"COG4472"
"199","A3CN67","metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]","COG2003"
"200","A3CP46","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","COG0571"
"201","A3CKD3","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; transcription, DNA-templated [GO:0006351]","COG0085"
"202","A3CK62","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","COG0051"
"203","A3CMR4","ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphotransferase activity, phosphate group as acceptor [GO:0016776]; protein serine/threonine kinase activity [GO:0004674]; protein dephosphorylation [GO:0006470]","COG1806"
"204","A3CJY8","DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG1381"
"205","A3CLL3","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine-C2-)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; rRNA base methylation [GO:0070475]","COG0820"
"206","A3CPX6","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]","COG1758"
"207","A3CLM2","tryptophan synthase activity [GO:0004834]","COG0159"
"208","A3CR40","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]","COG0124"
"209","A3CK76","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; translation [GO:0006412]","COG0199"
"210","A3CMW1","large ribosomal subunit [GO:0015934]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0244"
"211","A3CQ05","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]","COG0751"
"212","A3CNE7","cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]","COG0806"
"213","A3CQ04","cytoplasm [GO:0005737]","COG4224"
"214","A3CKK8",NA,"COG1673"
"215","A3CKG4",NA,"COG4868"
"216","A3CMF2","RNA binding [GO:0003723]; tRNA pseudouridine synthase activity [GO:0106029]; tRNA pseudouridine synthesis [GO:0031119]","COG0130"
"217","A3CNV4",NA,"COG3679"
"218","A3CR17","ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]","COG0249"
"219","A3CQZ6",NA,"COG3906"
"220","A3CPA0",NA,"COG4479"
"221","A3CL34","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0238"
"222","A3CNF4","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0228"
"223","A3CPV9",NA,"COG3557"
"224","A3CL11","5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]","COG0620"
"225","A3CMF5",NA,"COG4476"
"226","A3CNE6","cytoplasm [GO:0005737]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]","COG0336"
"227","A3CM36","ATP binding [GO:0005524]; GTP binding [GO:0005525]","COG1660"
"228","A3CN32","cytoplasm [GO:0005737]; 5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity [GO:0030698]; flavin adenine dinucleotide binding [GO:0050660]; methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity [GO:0047151]","COG1206"
"229","A3CN22","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; tyrosine-based site-specific recombinase activity [GO:0009037]; cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA recombination [GO:0006310]","COG4974"
"230","A3CPK7","cytoplasm [GO:0005737]","COG4471"
"231","A3CQB5",NA,"COG4475"
"232","A3CKS8","bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; DNA binding [GO:0003677]","COG0718"
"233","A3CN38","cytoplasm [GO:0005737]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]","COG0164"
"234","A3CKS0","cytoplasm [GO:0005737]; iron ion binding [GO:0005506]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]; tRNA threonylcarbamoyladenosine modification [GO:0002949]","COG0533"
"235","A3CLH4","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0217"
"236","A3CQB8","RNA binding [GO:0003723]; tRNA pseudouridine synthase activity [GO:0106029]; tRNA pseudouridine synthesis [GO:0031119]","COG0101"
"237","A3CLU1",NA,"COG2827"
"238","A3CMU9","cytoplasm [GO:0005737]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]","COG0207"
"239","A3CNN8",NA,"COG3022"
"240","A3CMT1","cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]","COG0014"
"241","A3CLS2","DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG0353"
"242","A3CMR7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA adenylyltransferase activity [GO:0004810]; tRNA binding [GO:0000049]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]; tRNA thio-modification [GO:0034227]","COG0301"
"243","A3CLH1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]","COG1323"
