"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"774","R2866_1819","aroE","(GenBank) Shikimate 5-dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"775","R2866_1821","tagI","(GenBank) DNA-3-methyladenine glycosidase I","Base excision repair"
"776","R2866_1823","waaA","(GenBank) 3-deoxy-D-manno-octulosonic-acid transferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"777","R2866_1824","coaD","(GenBank) phosphopantetheine adenylyltransferase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"778","R2866_1833","asd","(GenBank) Ribosomal protein S12 methylthiotransferase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"779","R2866_1834","pldB","(GenBank) Putative lysophospholipase L2","Glycerophospholipid metabolism"
"780","R2866_1835","torY","(GenBank) Trimethylamine N-oxide reductase system III, cytochrome c-type subunit","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"781","R2866_1836","torZ","(GenBank) Trimethylamine N-oxide reductase system III, catalytic subunit","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"782","R2866_1837","trnS4","(GenBank) tRNA-Ser","Aminoacyl-tRNA biosynthesis"
"783","R2866_1838","trnR3","(GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"784","R2866_1839","trnR4","(GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"785","R2866_1841","glmU","(GenBank) N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"786","R2866_1842","rpL7","(GenBank) 50S ribosomal protein L7/L12","Ribosome"
"787","R2866_1843","rpL10","(GenBank) 50S ribosomal protein L10","Ribosome"
"788","R2866_1844","purB","(GenBank) Adenylosuccinate lyase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"789","R2866_1846","trpS","(GenBank) Tryptophanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"790","R2866_1852","trnT2","(GenBank) tRNA-Thr","Aminoacyl-tRNA biosynthesis"
"791","R2866_1853","trnG5","(GenBank) tRNA-Gly","Aminoacyl-tRNA biosynthesis"
"792","R2866_1854","trnY","(GenBank) tRNA-Tyr","Aminoacyl-tRNA biosynthesis"
"793","R2866_1855","trnT1","(GenBank) tRNA-Thr","Aminoacyl-tRNA biosynthesis"
"794","R2866_1856","coaA","(GenBank) Pantothenate kinase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"795","R2866_1864","fmt","(GenBank) Methionyl-tRNA formyltransferase","One carbon pool by folate, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"796","R2866_1868","rrn5F","(GenBank) 5S ribosomal RNA","Ribosome"
"797","R2866_1869","rrn23F","(GenBank) 23S ribosomal RNA","Ribosome"
"798","R2866_1870","trnE3","(GenBank) tRNA-Glu","Aminoacyl-tRNA biosynthesis"
"799","R2866_1871","rrn16F","(GenBank) 16S ribosomal RNA","Ribosome"
"800","R2866_1873","recA","(GenBank) DNA recombination protein RecA","Homologous recombination"
"801","R2866_1877","otc","(GenBank) Ornithine carbamoyltransferase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"802","R2866_1878","speF","(GenBank) Ornithine decarboxylase","Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"803","R2866_1882","","(GenBank) Putative N-carbamyl-L-amino acid amidohydrolase","Pyrimidine metabolism, Metabolic pathways"
"804","R2866_1886","cpdB","(GenBank) 2'3'-cyclic-nucleotide 2'-phosphodiesterase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways"
