"","Uniprot_ID","GO_Terms","eggNOG"
"133","B0XPA2","extracellular region [GO:0005576]; carbohydrate binding [GO:0030246]; rhamnogalacturonan endolyase activity [GO:0102210]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]",NA
"134","B0XUR7","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; protein serine phosphatase activity [GO:0106306]; protein threonine phosphatase activity [GO:0106307]",NA
"135","B0XZV8","anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]",NA
"136","B0XZV8","anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]",NA
"137","B0XZV8","anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]",NA
"138","B0XZV8","anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]",NA
"139","B0XWT3","integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]; serine-type endopeptidase activity [GO:0004252]; protein targeting to ER [GO:0045047]; signal peptide processing [GO:0006465]",NA
"140","B0XR80","cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; stress-activated MAPK cascade [GO:0051403]",NA
"141","B0XN24","endoplasmic reticulum membrane [GO:0005789]; ERMES complex [GO:0032865]; lipid binding [GO:0008289]; lipid transport [GO:0006869]; mitochondrial genome maintenance [GO:0000002]; protein insertion into mitochondrial outer membrane [GO:0045040]",NA
"142","B0YDH7","nucleus [GO:0005634]; metal ion binding [GO:0046872]",NA
"143","B0XQ72","cytoplasm [GO:0005737]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]; protein ubiquitination [GO:0016567]",NA
"144","B0Y3Z4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; osmosensor activity [GO:0005034]",NA
"145","B0Y356","cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"146","B0XNQ1","extracellular region [GO:0005576]; cellulase activity [GO:0008810]; xyloglucan-specific endo-beta-1,4-glucanase activity [GO:0033946]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]",NA
"147","B0Y1M7","lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]",NA
"148","B0Y4Q5","Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]",NA
"149","B0XWG9","cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]",NA
"150","B0YA45","cytoplasm [GO:0005737]",NA
"151","B0XQF6","cytoplasm [GO:0005737]; nucleus [GO:0005634]",NA
"152","B0Y9E2","extracellular space [GO:0005615]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]",NA
"153","B0XNT4","nucleus [GO:0005634]; RNA (guanine-N7)-methylation [GO:0036265]; tRNA methylation [GO:0030488]",NA
"154","B0XXF3","extracellular region [GO:0005576]; endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]",NA
"155","B0XS72","cytoplasm [GO:0005737]; 3-hydroxykynureninase activity [GO:0061981]; kynureninase activity [GO:0030429]; pyridoxal phosphate binding [GO:0030170]; 'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; L-kynurenine catabolic process [GO:0097053]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process [GO:0006569]",NA
"156","B0Y4I9","nucleus [GO:0005634]; tRNA (m7G46) methyltransferase complex [GO:0106143]; tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]; tRNA binding [GO:0000049]",NA
"157","B0YA89","Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; protein transport [GO:0015031]",NA
"158","B0Y8Q8","extracellular region [GO:0005576]; endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]",NA
"159","B0Y4D6","cytoplasm [GO:0005737]; nucleus [GO:0005634]; small GTPase binding [GO:0031267]; tRNA binding [GO:0000049]; tRNA processing [GO:0008033]; tRNA re-export from nucleus [GO:0071528]",NA
"160","B0XUL1","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]; xylan catabolic process [GO:0045493]",NA
"161","B0Y4Q8","integral component of Golgi membrane [GO:0030173]; vesicle-mediated transport [GO:0016192]",NA
"162","B0Y6E0","extracellular region [GO:0005576]; endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]",NA
"163","B0XNR0","D-threo-aldose 1-dehydrogenase activity [GO:0047834]; D-xylose:NADP reductase activity [GO:0032866]; D-xylose catabolic process [GO:0042843]",NA
"164","B0XQ54","nucleolus [GO:0005730]; U3 snoRNA binding [GO:0034511]; rRNA processing [GO:0006364]",NA
"165","B0XYF0","endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; ER to Golgi transport vesicle membrane [GO:0012507]; integral component of membrane [GO:0016021]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]",NA
"166","B0YD89","mitochondrial matrix [GO:0005759]; 2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]; tricarboxylic acid cycle [GO:0006099]",NA
"167","B0Y6V2","integral component of membrane [GO:0016021]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]; plasma membrane fusion involved in cytogamy [GO:0032220]",NA
"168","B0YCZ3","nucleolus [GO:0005730]; cleavage involved in rRNA processing [GO:0000469]",NA
"169","B0XP71","extracellular region [GO:0005576]; xylan 1,4-beta-xylosidase activity [GO:0009044]; xylan catabolic process [GO:0045493]",NA
"170","B0YC65","D-xylulose reductase activity [GO:0046526]; zinc ion binding [GO:0008270]; D-xylose metabolic process [GO:0042732]; L-arabinose catabolic process to xylulose 5-phosphate [GO:0019569]",NA
"171","B0Y5Z6","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]",NA
"172","B0Y9F8","extracellular region [GO:0005576]; polygalacturonase activity [GO:0004650]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]",NA
"173","B0Y0F3","negative cofactor 2 complex [GO:0017054]; chromatin binding [GO:0003682]; core promoter sequence-specific DNA binding [GO:0001046]; general transcription initiation factor activity [GO:0140223]; protein heterodimerization activity [GO:0046982]; TBP-class protein binding [GO:0017025]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription by RNA polymerase III [GO:0016480]; positive regulation of transcription from RNA polymerase II promoter in response to heat stress [GO:0061408]; RNA polymerase II preinitiation complex assembly [GO:0051123]",NA
"174","B0Y0P7","cytosol [GO:0005829]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; molybdopterin-synthase adenylyltransferase activity [GO:0061605]; molybdopterin-synthase sulfurtransferase activity [GO:0061604]; protein adenylyltransferase activity [GO:0070733]; thiosulfate sulfurtransferase activity [GO:0004792]; URM1 activating enzyme activity [GO:0042292]; cell budding [GO:0007114]; cellular response to oxidative stress [GO:0034599]; invasive growth in response to glucose limitation [GO:0001403]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]; protein urmylation [GO:0032447]; regulation of pseudohyphal growth [GO:2000220]; tRNA wobble position uridine thiolation [GO:0002143]",NA
"175","B0Y4D5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]",NA
"176","B0XPZ9","nucleus [GO:0005634]; protein serine/threonine phosphatase inhibitor activity [GO:0004865]; negative regulation of phosphoprotein phosphatase activity [GO:0032515]",NA
"177","B0XMZ5","integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]",NA
"178","B0XSH8","mitochondrion [GO:0005739]; acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]; methione N-acyltransferase activity [GO:0103045]; arginine biosynthetic process [GO:0006526]",NA
"179","B0Y5B4","lipid droplet [GO:0005811]; beta-amyrin synthase activity [GO:0042300]; lanosterol synthase activity [GO:0000250]; steroid biosynthetic process [GO:0006694]; triterpenoid biosynthetic process [GO:0016104]",NA
"180","B0Y0Q3","extracellular region [GO:0005576]; polygalacturonase activity [GO:0004650]; rhamnogalacturonan alpha-L-rhamnopyranosyl-(1->4)-alpha-D-galactopyranosyluronide lyase activity [GO:0046576]; cell wall organization [GO:0071555]; pectin catabolic process [GO:0045490]",NA
"181","B0XQ41","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"182","B0Y6R2","heme binding [GO:0020037]; iron ion binding [GO:0005506]; isomerase activity [GO:0016853]; linoleate 8R-lipoxygenase activity [GO:0052878]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; peroxidase activity [GO:0004601]; metabolic process [GO:0008152]; response to oxidative stress [GO:0006979]",NA
"183","B0XXU1","Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]",NA
"184","B0Y5V6","nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex binding [GO:0043021]; chromosome organization [GO:0051276]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; protein-RNA complex remodeling [GO:0110136]",NA
"185","B0XPV4","integral component of mitochondrial inner membrane [GO:0031305]; RNA binding [GO:0003723]; mitochondrial genome maintenance [GO:0000002]; mRNA processing [GO:0006397]",NA
"186","B0Y7H6","carbon catabolite repression of transcription [GO:0045013]",NA
"187","B0Y6I4","ERMES complex [GO:0032865]; integral component of mitochondrial outer membrane [GO:0031307]; lipid binding [GO:0008289]; lipid transport [GO:0006869]; mitochondrial genome maintenance [GO:0000002]",NA
"188","B0Y606","integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]",NA
"189","B0XQS8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; quinate metabolic process [GO:0019630]",NA
"190","B0YEH9","extracellular region [GO:0005576]; carbohydrate binding [GO:0030246]; rhamnogalacturonan endolyase activity [GO:0102210]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]",NA
"191","B0XZU3","3-dehydroquinate dehydratase activity [GO:0003855]; 3,4-dihydroxybenzoate biosynthetic process [GO:0046279]; quinate metabolic process [GO:0019630]",NA
"192","B0Y7Q8","extracellular region [GO:0005576]; beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]",NA
"193","B0XM94","extracellular region [GO:0005576]; beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]",NA
"194","B0Y3M6","extracellular region [GO:0005576]; beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]",NA
"195","B0YB65","extracellular region [GO:0005576]; beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]",NA
"196","B0Y3V7","metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]",NA
"197","B0YBX0","extracellular region [GO:0005576]; cellulase activity [GO:0008810]; cellulose catabolic process [GO:0030245]",NA
"198","B0XU60","MLL1 complex [GO:0071339]; RNA polymerase II transcription regulator complex [GO:0090575]; protein heterodimerization activity [GO:0046982]; sequence-specific double-stranded DNA binding [GO:1990837]; regulation of transcription by RNA polymerase II [GO:0006357]",NA
"199","B0XQB2","extracellular region [GO:0005576]; alpha-L-arabinofuranosidase activity [GO:0046556]; arabinan catabolic process [GO:0031222]; L-arabinose metabolic process [GO:0046373]",NA
"200","B0Y2K1","extracellular region [GO:0005576]; alpha-glucuronidase activity [GO:0046559]; xylan catabolic process [GO:0045493]",NA
"201","B0Y566","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"202","B0Y4N5","integral component of membrane [GO:0016021]",NA
"203","B0XNY2","extracellular region [GO:0005576]; beta-galactosidase activity [GO:0004565]; polysaccharide catabolic process [GO:0000272]",NA
"204","B0XYC8","eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; nuclear periphery [GO:0034399]; translation initiation factor activity [GO:0003743]; formation of cytoplasmic translation initiation complex [GO:0001732]",NA
"205","B0XZT4","extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]",NA
"206","B0Y9Q4","actin cortical patch [GO:0030479]; myosin complex [GO:0016459]; actin binding [GO:0003779]; ATP binding [GO:0005524]; cytoskeletal motor activity [GO:0003774]; hydrolase activity [GO:0016787]",NA
"207","B0YEJ3","mitochondrial matrix [GO:0005759]",NA
"208","B0Y4N9","cytoplasm [GO:0005737]; methylthioribulose 1-phosphate dehydratase activity [GO:0046570]; zinc ion binding [GO:0008270]; L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]",NA
"209","B0Y384","cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; GDP-mannose transmembrane transporter activity [GO:0005458]; carbohydrate transport [GO:0008643]",NA
