"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"199","PA0037",NA,NA,"P11720","protein-DNA complex [GO:0032993]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; positive regulation of cellular amino acid biosynthetic process [GO:2000284]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]; tryptophan biosynthetic process [GO:0000162]",NA,"COG0583","","NA"
"200","PA0038",NA,NA,"Q9I794",NA,NA,NA,NA,NA
"201","PA0039",NA,NA,"Q9I793",NA,NA,NA,NA,NA
"202","PA0040",NA,NA,"Q9I792","cell outer membrane [GO:0009279]; type V protein secretion system complex [GO:0098046]; protein transmembrane transporter activity [GO:0008320]; protein secretion by the type V secretion system [GO:0046819]",NA,"COG2831","","NA"
"203","PA0041",NA,NA,"Q9I791","cytoplasm [GO:0005737]; tRNA-specific ribonuclease activity [GO:0004549]",NA,NA,NA,NA
"204","PA0041a",NA,NA,NA,NA,NA,"COG1943","","NA"
"205","PA0042",NA,NA,"Q9I790",NA,NA,NA,NA,NA
"206","PA0043",NA,NA,"Q9I789","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA,NA,NA
"207","PA0044",NA,NA,"Q9I788","extracellular region [GO:0005576]; GTPase activator activity [GO:0005096]; NAD+-protein-arginine ADP-ribosyltransferase activity [GO:0106274]; NADP+-protein-arginine ADP-ribosyltransferase activity [GO:0106275]; toxin activity [GO:0090729]",NA,"COG5585","","NA"
"208","PA0045",NA,NA,"Q9I787","outer membrane-bounded periplasmic space [GO:0030288]",NA,"COG1462","","NA"
"209","PA0046",NA,NA,"Q9I786",NA,NA,NA,NA,NA
"210","PA0047",NA,NA,"Q9I785",NA,NA,NA,NA,NA
"211","PA0048",NA,NA,"Q9I784","DNA binding [GO:0003677]",NA,"COG1396","","NA"
"212","PA0049",NA,NA,"Q9I783",NA,NA,NA,NA,NA
"213","PA0050",NA,NA,"Q9I782",NA,NA,NA,NA,NA
"214","PA0051","phzH","(RefSeq) phenazine-modifying protein","Q9I781","asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; ATP binding [GO:0005524]; asparagine biosynthetic process [GO:0006529]; glutamine metabolic process [GO:0006541]",NA,NA,NA,"Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"215","PA0052",NA,NA,"Q9I780",NA,NA,"COG1917","","NA"
"216","PA0054",NA,NA,"Q9I778","NAD+ ADP-ribosyltransferase activity [GO:0003950]; tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA processing [GO:0008033]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]",NA,"COG1859","","NA"
"217","PA0055",NA,NA,"Q9I777",NA,NA,"COG3812","","NA"
"218","PA0056",NA,NA,"Q9I776","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription, DNA-templated [GO:0006351]",NA,"COG0583","","NA"
"219","PA0057",NA,NA,"Q9I775",NA,NA,"COG0491","","NA"
"220","PA0058",NA,NA,"Q9I774","oxidoreductase activity [GO:0016491]",NA,"COG3531","","NA"
"221","PA0059",NA,NA,"Q9I773","peroxidase activity [GO:0004601]; response to oxidative stress [GO:0006979]",NA,"COG1764","","NA"
"222","PA0060",NA,NA,"Q9I772",NA,NA,NA,NA,NA
"223","PA0061",NA,NA,"Q9I771",NA,NA,NA,NA,NA
"224","PA0062",NA,NA,"Q9I770",NA,NA,NA,NA,NA
"225","PA0063",NA,NA,"Q9I769",NA,NA,NA,NA,NA
"226","PA0064",NA,NA,"Q9I768","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"227","PA0065","","(RefSeq) 5'-nucleotidase","Q9I767","cytosol [GO:0005829]; 5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; protein tyrosine kinase activity [GO:0004713]",NA,"COG0546","","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"228","PA0066",NA,NA,"Q9I766",NA,NA,"COG0663","","NA"
"229","PA0067",NA,NA,"Q9I765","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]",NA,NA,NA,NA
"230","PA0068",NA,NA,"Q9I764",NA,NA,"COG3529","","NA"
"231","PA0069",NA,NA,"Q9I763","4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]",NA,NA,NA,NA
"232","PA0070",NA,NA,"Q9I762",NA,NA,NA,NA,NA
"233","PA0071",NA,NA,"Q9I761",NA,NA,"COG1262","","NA"
"234","PA0072",NA,NA,"Q9I760","integral component of membrane [GO:0016021]; plasma membrane protein complex [GO:0098797]; lipoprotein localization to outer membrane [GO:0044874]",NA,NA,NA,NA
"235","PA0073",NA,NA,"Q9I759","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]",NA,"COG1136","","NA"
"236","PA0074","ppkA","(RefSeq) serine/threonine protein kinase PpkA","Q9I758","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; positive regulation of protein secretion [GO:0050714]",NA,"COG0515","","Bacterial secretion system, Biofilm formation - Pseudomonas aeruginosa"
"237","PA0075","pppA","(RefSeq) serine/threonine phosphatase","Q9I757","protein serine/threonine phosphatase activity [GO:0004722]; negative regulation of protein secretion [GO:0050709]; protein dephosphorylation [GO:0006470]",NA,"COG0631","","Bacterial secretion system, Biofilm formation - Pseudomonas aeruginosa"
"238","PA0076","","(RefSeq) hypothetical protein","Q9I756",NA,NA,"COG3913","","Biofilm formation - Pseudomonas aeruginosa"
"239","PA0077","icmF1","(RefSeq) type VI secretion protein IcmF","Q9I755","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,"COG3523","","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"240","PA0078","","(RefSeq) hypothetical protein","Q9I754","integral component of membrane [GO:0016021]",NA,"COG1360","","Bacterial secretion system"
"241","PA0079","","(RefSeq) hypothetical protein","Q9I753",NA,NA,"COG3522","","Biofilm formation - Pseudomonas aeruginosa"
"242","PA0080","","(RefSeq) hypothetical protein","Q9I752",NA,NA,"COG3521","","Bacterial secretion system"
"243","PA0081","fha1","(RefSeq) Fha domain-containing protein","Q9I751","ubiquitin-protein transferase activity [GO:0004842]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]",NA,NA,NA,"Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"244","PA0082","","(RefSeq) hypothetical protein","Q9I750","type VI protein secretion system complex [GO:0033104]",NA,"COG3515","","Biofilm formation - Pseudomonas aeruginosa"
"245","PA0083","","(RefSeq) hypothetical protein","Q9I749",NA,NA,"COG3516","","Biofilm formation - Pseudomonas aeruginosa"
"246","PA0084","","(RefSeq) hypothetical protein","Q9I748",NA,NA,"COG3517","","Biofilm formation - Pseudomonas aeruginosa"
"247","PA0085","hcp1","(RefSeq) protein secretion apparatus assembly protein","Q9I747","extracellular region [GO:0005576]; identical protein binding [GO:0042802]",NA,NA,NA,"Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"248","PA0086",NA,NA,"Q9I746",NA,NA,NA,NA,NA
"249","PA0087",NA,NA,"Q9I745","cytoplasm [GO:0005737]",NA,"COG3518","","NA"
"250","PA0088",NA,NA,"Q9I744",NA,NA,"COG3519","","NA"
"251","PA0089","","(RefSeq) hypothetical protein","Q9I743",NA,NA,"COG3520","","Biofilm formation - Pseudomonas aeruginosa"
"252","PA0090","clpV1","(RefSeq) secretion protein ClpV1","Q9I742","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA,"COG0542","","Bacterial secretion system, Biofilm formation - Pseudomonas aeruginosa"
"253","PA0091","vgrG1","(RefSeq) type VI secretion system protein VgrG","Q9I741","extracellular region [GO:0005576]; type VI protein secretion system complex [GO:0033104]; protein secretion by the type VI secretion system [GO:0033103]",NA,"COG3501","","Bacterial secretion system"
"254","PA0092",NA,NA,"Q9I740","toxin sequestering activity [GO:0097351]; protein secretion by the type VI secretion system [GO:0033103]",NA,NA,NA,NA
"255","PA0093",NA,NA,"Q9I739","integral component of membrane [GO:0016021]; NAD glycohydrolase activity [GO:0061810]; NAD(P)+ nucleosidase activity [GO:0050135]; toxin sequestering activity [GO:0097351]; protein secretion by the type VI secretion system [GO:0033103]",NA,NA,NA,NA
"256","PA0094",NA,NA,"Q9I738",NA,NA,"COG5435","","NA"
"257","PA0095","","(RefSeq) hypothetical protein","Q9I737","extracellular region [GO:0005576]; type VI protein secretion system complex [GO:0033104]; protein secretion by the type VI secretion system [GO:0033103]",NA,"COG3501","","Bacterial secretion system"
"258","PA0096",NA,NA,"Q9I736",NA,NA,NA,NA,NA
"259","PA0097",NA,NA,"Q9I735",NA,NA,"COG5351","","NA"
"260","PA0098","","(RefSeq) 3-oxoacyl-ACP synthase","Q9I734","acyltransferase activity [GO:0016746]",NA,"COG0304","Fatty acid biosynthesis","Metabolic pathways, Fatty acid metabolism, Fatty acid biosynthesis, Biosynthesis of cofactors, Biotin metabolism"
"261","PA0099",NA,NA,"Q9I733","deoxyribonuclease I activity [GO:0004530]; protein secretion by the type VI secretion system [GO:0033103]",NA,NA,NA,NA
"262","PA0100",NA,NA,"Q9I732",NA,NA,NA,NA,NA
"263","PA0101",NA,NA,"Q9I731",NA,NA,NA,NA,NA
"264","PA0102","","(RefSeq) carbonic anhydrase","Q9I730","carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; carbon utilization [GO:0015976]; cyanate catabolic process [GO:0009440]",NA,NA,NA,"Nitrogen metabolism, Metabolic pathways"
"265","PA0103",NA,NA,"Q9I729","integral component of membrane [GO:0016021]; fumarate transmembrane transporter activity [GO:0015138]; L-aspartate transmembrane transporter activity [GO:0015183]; secondary active sulfate transmembrane transporter activity [GO:0008271]; succinate transmembrane transporter activity [GO:0015141]; fumarate transport [GO:0015741]; succinate transmembrane transport [GO:0071422]",NA,"COG0659","","NA"
"266","PA0105","coxB","(RefSeq) cytochrome C oxidase subunit II","Q9I727","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]; copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; ATP synthesis coupled electron transport [GO:0042773]",NA,"COG2010","","Metabolic pathways, Oxidative phosphorylation"
"267","PA0106","coxA","(RefSeq) cytochrome C oxidase subunit I","Q9I726","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respiratory chain complex IV [GO:0045277]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]; respiratory electron transport chain [GO:0022904]",NA,NA,NA,"Oxidative phosphorylation, Metabolic pathways"
"268","PA0107","","(RefSeq) cytochrome C oxidase assembly protein","Q9I725","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; copper ion binding [GO:0005507]",NA,NA,NA,"Oxidative phosphorylation, Metabolic pathways"
"269","PA0108","coIII","(RefSeq) cytochrome C oxidase subunit III","Q9I724","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cytochrome-c oxidase activity [GO:0004129]; electron transfer activity [GO:0009055]; oxidoreduction-driven active transmembrane transporter activity [GO:0015453]; aerobic electron transport chain [GO:0019646]; aerobic respiration [GO:0009060]",NA,"COG1845","","Oxidative phosphorylation, Metabolic pathways"
"270","PA0109",NA,NA,"Q9I723","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"271","PA0110",NA,NA,"Q9I722","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA,NA,NA
"272","PA0111",NA,NA,"Q9I721","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"273","PA0112","","(RefSeq) hypothetical protein","Q9I720","integral component of membrane [GO:0016021]; oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor [GO:0016653]; heme A biosynthetic process [GO:0006784]",NA,NA,NA,"Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Two-component system"
"274","PA0113","","(RefSeq) protoheme IX farnesyltransferase","Q9I719","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; farnesyltranstransferase activity [GO:0004311]; protoheme IX farnesyltransferase activity [GO:0008495]; cellular respiration [GO:0045333]; heme biosynthetic process [GO:0006783]; heme O biosynthetic process [GO:0048034]",NA,NA,NA,"Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"275","PA0114",NA,NA,"Q9I718",NA,NA,"COG1999","","NA"
"276","PA0115",NA,NA,"Q9I717","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]",NA,"COG2153","","NA"
"277","PA0116",NA,NA,"Q9I716",NA,NA,NA,NA,NA
"278","PA0117",NA,NA,"Q9I715","oxidoreductase activity [GO:0016491]",NA,"COG0300","","NA"
"279","PA0118",NA,NA,"Q9I714","peroxisome [GO:0005777]; 2-hydroxychromene-2-carboxylate isomerase activity [GO:0018845]; glutathione peroxidase activity [GO:0004602]; glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]; naphthalene catabolic process [GO:1901170]",NA,"COG3917","","NA"
"280","PA0119","","(RefSeq) C4-dicarboxylate transporter DctA","Q9I713","integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; fumarate transmembrane transporter activity [GO:0015138]; malate:proton symporter activity [GO:0015366]; succinate transmembrane transporter activity [GO:0015141]; transmembrane transporter activity [GO:0022857]; L-aspartate transmembrane transport [GO:0070778]",NA,"COG1301","","Two-component system"
"281","PA0120",NA,NA,"Q9I712","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",NA,"COG2186","","NA"
"282","PA0121",NA,NA,"Q9I711","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",NA,"COG1802","","NA"
"283","PA0122",NA,NA,"Q9I710","glycolipid binding [GO:0051861]; hemolysis by symbiont of host erythrocytes [GO:0019836]",NA,NA,NA,NA
"284","PA0123",NA,NA,"Q9I709","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription, DNA-templated [GO:0006351]",NA,"COG0583","","NA"
"285","PA0124",NA,NA,"Q9I708",NA,NA,NA,NA,NA
"286","PA0125",NA,NA,"Q9I707","regulation of transcription, DNA-templated [GO:0006355]",NA,"COG3905","","NA"
"287","PA0126",NA,NA,"Q9I706",NA,NA,NA,NA,NA
"288","PA0127",NA,NA,"Q9I705","response to desiccation [GO:0009269]",NA,"COG5608","","NA"
"289","PA0128",NA,NA,"Q9I704","cytosol [GO:0005829]",NA,"COG2824","","NA"
"290","PA0129",NA,NA,"Q9I703","integral component of membrane [GO:0016021]; gamma-aminobutyric acid transmembrane transporter activity [GO:0015185]; beta-alanine biosynthetic process [GO:0019483]",NA,"COG1113","","NA"
"291","PA0130","","(RefSeq) 3-oxopropanoate dehydrogenase","Q9I702","malonate-semialdehyde dehydrogenase (acetylating) activity [GO:0018478]; methylmalonate-semialdehyde dehydrogenase (acylating) activity [GO:0004491]; beta-alanine biosynthetic process [GO:0019483]; thymine catabolic process [GO:0006210]; valine catabolic process [GO:0006574]",NA,"COG1012","Proline degradation","Metabolic pathways, Valine, leucine and isoleucine degradation, Propanoate metabolism, Carbon metabolism, beta-Alanine metabolism, Inositol phosphate metabolism"
"292","PA0131",NA,NA,"Q9I701","beta-alanine biosynthetic process [GO:0019483]",NA,NA,NA,NA
"293","PA0132","","(RefSeq) beta alanine--pyruvate transaminase","Q9I700","adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; beta-alanine-pyruvate transaminase activity [GO:0016223]; pyridoxal phosphate binding [GO:0030170]; beta-alanine biosynthetic process [GO:0019483]; biotin biosynthetic process [GO:0009102]",NA,NA,NA,"Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Metabolic pathways"
"294","PA0133",NA,NA,"Q9I6Z9","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; positive regulation of catabolic process [GO:0009896]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"295","PA0134","","(RefSeq) guanine deaminase","Q9I6Z8","cytosol [GO:0005829]; deaminase activity [GO:0019239]; guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]; guanine catabolic process [GO:0006147]; guanine metabolic process [GO:0046098]",NA,NA,NA,"Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"296","PA0135",NA,NA,"Q9I6Z7",NA,NA,NA,NA,NA
"297","PA0136","","(RefSeq) ABC transporter ATP-binding protein","Q9I6Z6","ATP binding [GO:0005524]",NA,"COG3845","","ABC transporters"
"298","PA0137","","(RefSeq) ABC transporter permease","Q9I6Z5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,NA,NA,"ABC transporters"
"299","PA0138","","(RefSeq) ABC transporter permease","Q9I6Z4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,NA,NA,"ABC transporters"
"300","PA0139",NA,NA,"Q9I6Z3","cytosol [GO:0005829]; alkylhydroperoxide reductase activity [GO:0102039]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]",NA,"COG0450","","NA"
"301","PA0140",NA,NA,"Q9I6Z2","alkyl hydroperoxide reductase activity [GO:0008785]; flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; response to reactive oxygen species [GO:0000302]",NA,NA,NA,NA
"302","PA0141","","(RefSeq) hypothetical protein","Q9I6Z1","polyphosphate kinase activity [GO:0008976]; ATP biosynthetic process [GO:0006754]",NA,NA,NA,"Oxidative phosphorylation, RNA degradation"
"303","PA0142",NA,NA,"Q9I6Z0","cytosol [GO:0005829]; 8-oxoguanine deaminase activity [GO:0102127]; deaminase activity [GO:0019239]; metal ion binding [GO:0046872]",NA,NA,NA,NA
"304","PA0143",NA,NA,"Q9I6Y9","cytosol [GO:0005829]; purine nucleosidase activity [GO:0008477]; uridine nucleosidase activity [GO:0045437]; purine nucleoside catabolic process [GO:0006152]; purine nucleotide metabolic process [GO:0006163]",NA,"COG1957","Pyrimidine salvage","NA"
"305","PA0144",NA,NA,"Q9I6Y8","deoxyribonucleoside 5'-monophosphate N-glycosidase activity [GO:0070694]; deoxyribonucleoside monophosphate catabolic process [GO:0009159]",NA,NA,NA,NA
"306","PA0145",NA,NA,"Q9I6Y7","deoxyribonucleoside 5'-monophosphate N-glycosidase activity [GO:0070694]; deoxyribonucleoside monophosphate catabolic process [GO:0009159]",NA,NA,NA,NA
"307","PA0146","","(RefSeq) hypothetical protein","Q9I6Y6","plasma membrane [GO:0005886]",NA,NA,NA,"ABC transporters"
"308","PA0147",NA,NA,"Q9I6Y5","2-oxoglutarate oxygenase/decarboxylase (ethylene-forming) activity [GO:0102276]; dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]; ethylene biosynthetic process [GO:0009693]",NA,"COG3491","","NA"
"309","PA0148","","(RefSeq) adenosine deaminase","Q9I6Y4","adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]; adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]",NA,"COG1816","Menaquinone biosynthesis","Metabolic pathways, Nucleotide metabolism, Purine metabolism"
"310","PA0149",NA,NA,"Q9I6Y3","cytosol [GO:0005829]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; regulation of metal ion transport [GO:0010959]; response to stimulus [GO:0050896]",NA,NA,NA,NA
"311","PA0150","","(RefSeq) transmembrane sensor","Q9I6Y2","integral component of membrane [GO:0016021]; sigma factor antagonist activity [GO:0016989]",NA,NA,NA,"Two-component system"
"312","PA0151",NA,NA,"Q9I6Y1","cell outer membrane [GO:0009279]; outer membrane [GO:0019867]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]; cell surface receptor signaling pathway [GO:0007166]; iron ion homeostasis [GO:0055072]",NA,NA,NA,NA
"313","PA0152",NA,NA,"Q9I6Y0","protein-DNA complex [GO:0032993]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; 3,4-dihydroxybenzoate catabolic process [GO:0019619]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"314","PA0153","pcaH","(RefSeq) protocatechuate 3,4-dioxygenase subunit beta","Q9I6X9","ferric iron binding [GO:0008199]; protocatechuate 3,4-dioxygenase activity [GO:0018578]; 3,4-dihydroxybenzoate catabolic process [GO:0019619]",NA,"COG3485","","Benzoate degradation, Microbial metabolism in diverse environments, Degradation of aromatic compounds, Metabolic pathways"
"315","PA0154","pcaG","(RefSeq) protocatechuate 3,4-dioxygenase subunit alpha","Q9I6X8","ferric iron binding [GO:0008199]; protocatechuate 3,4-dioxygenase activity [GO:0018578]; aromatic compound catabolic process [GO:0019439]",NA,"COG3485","","Metabolic pathways, Degradation of aromatic compounds, Benzoate degradation, Microbial metabolism in diverse environments"
"316","PA0155",NA,NA,"Q9I6X7","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; 3,4-dihydroxybenzoate metabolic process [GO:0046278]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]",NA,"COG1414","","NA"
