"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"188","BT_0180","","(GenBank) 5-methyltetrahydrofolate-homocysteine methyltransferase","Q8ABD0","cytosol [GO:0005829]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]","COG1410","COG1410","Methionine biosynthesis","Metabolic pathways, One carbon pool by folate, Cysteine and methionine metabolism, Selenocompound metabolism, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"189","BT_0180","","(GenBank) 5-methyltetrahydrofolate-homocysteine methyltransferase","Q8ABD0","cytosol [GO:0005829]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]","COG0646","COG1410","Methionine biosynthesis","Metabolic pathways, One carbon pool by folate, Cysteine and methionine metabolism, Selenocompound metabolism, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"190","BT_0180","","(GenBank) 5-methyltetrahydrofolate-homocysteine methyltransferase","Q8ABD0","cytosol [GO:0005829]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]","COG1410","COG0646","Methionine biosynthesis","Metabolic pathways, One carbon pool by folate, Cysteine and methionine metabolism, Selenocompound metabolism, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"191","BT_0180","","(GenBank) 5-methyltetrahydrofolate-homocysteine methyltransferase","Q8ABD0","cytosol [GO:0005829]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]","COG0646","COG0646","Methionine biosynthesis","Metabolic pathways, One carbon pool by folate, Cysteine and methionine metabolism, Selenocompound metabolism, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"192","BT_0181",NA,NA,"Q8ABC9","nucleotide binding [GO:0000166]; oxidoreductase activity [GO:0016491]","COG0778","COG0778","Pyrimidine degradation","NA"
"193","BT_0182",NA,NA,"Q8ABC8","integral component of membrane [GO:0016021]; proline:sodium symporter activity [GO:0005298]","COG0591","COG0591","","NA"
"194","BT_0183",NA,NA,"Q8ABC7","cell outer membrane [GO:0009279]; hydrolase activity [GO:0016787]","COG4623",NA,NA,NA
"195","BT_0184","","(GenBank) uridine kinase (uridine monophosphokinase)","Q8ABC6","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; uridine kinase activity [GO:0004849]; CTP salvage [GO:0044211]; UMP salvage [GO:0044206]","COG0572","COG0572","Pyrimidine salvage","Pyrimidine metabolism, Nucleotide metabolism, Metabolic pathways"
"196","BT_0185",NA,NA,"Q8ABC5",NA,"ENOG5032YCK",NA,NA,NA
"197","BT_0186",NA,NA,"Q8ABC4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cytochrome complex assembly [GO:0017004]","COG4232",NA,NA,NA
"198","BT_0187",NA,NA,"Q8ABC3",NA,"COG1741",NA,NA,NA
"199","BT_0188",NA,NA,"Q8ABC2","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA,NA,NA
"200","BT_0189",NA,NA,"Q8ABC1","integral component of membrane [GO:0016021]; sigma factor antagonist activity [GO:0016989]","COG3712",NA,NA,NA
"201","BT_0190",NA,NA,"Q8ABC0","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4206",NA,NA,NA
"202","BT_0191",NA,NA,"Q8ABB9","cell outer membrane [GO:0009279]","COG0702",NA,NA,NA
"203","BT_0192",NA,NA,"Q8ABB8",NA,"COG1520",NA,NA,NA
"204","BT_0192",NA,NA,"Q8ABB8",NA,"COG3291",NA,NA,NA
"205","BT_0193",NA,NA,"Q8ABB7","isomerase activity [GO:0016853]","COG1082",NA,NA,NA
"206","BT_0194",NA,NA,"Q8ABB6",NA,"COG2220",NA,NA,NA
"207","BT_0195","","(GenBank) glycerophosphoryl diester phosphodiesterase","Q8ABB5","phosphoric diester hydrolase activity [GO:0008081]; lipid metabolic process [GO:0006629]","COG0584","COG0584","","Glycerophospholipid metabolism"
"208","BT_0196","","(GenBank) putative hexose phosphate transport protein","Q8ABB4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glucose 6-phosphate:inorganic phosphate antiporter activity [GO:0061513]; glucose-6-phosphate transport [GO:0015760]; phosphate ion transmembrane transport [GO:0035435]","COG2271","COG2271","","Two-component system"
"209","BT_0197",NA,NA,"Q8ABB3",NA,"ENOG50331DG",NA,NA,NA
"210","BT_0198",NA,NA,"Q8ABB2",NA,"COG4704",NA,NA,NA
"211","BT_0199",NA,NA,"Q8ABB1",NA,"COG2050","COG2050","","NA"
"212","BT_0200","","(GenBank) ATP phosphoribosyltransferase","Q8ABB0","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; magnesium ion binding [GO:0000287]; histidine biosynthetic process [GO:0000105]","COG0040","COG0040","Histidine biosynthesis","Biosynthesis of amino acids, Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"213","BT_0201","","(GenBank) histidinol dehydrogenase","Q8ABA9","cytoplasm [GO:0005737]; cytosol [GO:0005829]; histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]; histidine biosynthetic process [GO:0000105]","COG0141",NA,NA,"Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"214","BT_0202","","(GenBank) histidinol-phosphate aminotransferase","Q8ABA8","histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]; histidine biosynthetic process [GO:0000105]","COG0079","COG0079","Cobalamine/B12 biosynthesis","Novobiocin biosynthesis, Metabolic pathways, Tyrosine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Histidine metabolism, Phenylalanine metabolism"
"215","BT_0203","","(GenBank) histidine biosynthesis bifunctional protein hisB","Q8ABA7","cytoplasm [GO:0005737]; histidinol-phosphatase activity [GO:0004401]; imidazoleglycerol-phosphate dehydratase activity [GO:0004424]; metal ion binding [GO:0046872]; histidine biosynthetic process [GO:0000105]","COG0131",NA,NA,"Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"216","BT_0204",NA,NA,"Q8ABA6","phosphatase activity [GO:0016791]; protein tyrosine phosphatase activity [GO:0004725]","COG2365",NA,NA,NA
"217","BT_0205","","(GenBank) glutamine-dependent NAD+ synthetase","Q8ABA5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]","COG0388",NA,NA,"Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"218","BT_0205","","(GenBank) glutamine-dependent NAD+ synthetase","Q8ABA5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]","COG0171",NA,NA,"Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"219","BT_0206",NA,NA,"Q8ABA4","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG1629",NA,NA,NA
"220","BT_0207",NA,NA,"Q8ABA3","cell outer membrane [GO:0009279]","COG3193",NA,NA,NA
"221","BT_0208",NA,NA,"Q8ABA2",NA,"ENOG5033ENH",NA,NA,NA
"222","BT_0209",NA,NA,"Q8ABA1",NA,"ENOG502ZW49",NA,NA,NA
"223","BT_0210",NA,NA,"Q8ABA0","integral component of membrane [GO:0016021]","COG4886",NA,NA,NA
"224","BT_0211",NA,NA,"Q8AB99",NA,"COG4886",NA,NA,NA
"225","BT_0212",NA,NA,"Q8AB98","membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; protein processing [GO:0016485]","COG1404","COG1404","","NA"
"226","BT_0213",NA,NA,"Q8AB97",NA,"ENOG5032WRH",NA,NA,NA
"227","BT_0214",NA,NA,"Q8AB96",NA,"ENOG5033XR9",NA,NA,NA
"228","BT_0215",NA,NA,"Q8AB95","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]","COG0735",NA,NA,NA
"229","BT_0216",NA,NA,"Q8AB94","iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]","COG1592",NA,NA,NA
"230","BT_0217",NA,NA,"Q8AB93","oxidoreductase activity [GO:0016491]","COG0778","COG0778","Pyrimidine degradation","NA"
"231","BT_0218",NA,NA,"Q8AB92","cytoplasm [GO:0005737]; cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]","COG3118",NA,NA,NA
"232","BT_0219",NA,NA,"Q8AB91","cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]","COG3118",NA,NA,NA
"233","BT_0220",NA,NA,"Q8AB90",NA,NA,NA,NA,NA
"234","BT_0221",NA,NA,"Q8AB89",NA,"COG1373","COG1373","","NA"
"235","BT_0222",NA,NA,"Q8AB88","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2972",NA,NA,NA
"236","BT_0223",NA,NA,"Q8AB87","cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]","COG3279",NA,NA,NA
"237","BT_0224",NA,NA,"Q8AB86",NA,"ENOG502ZS5V",NA,NA,NA
"238","BT_0225",NA,NA,"Q8AB85",NA,"ENOG5033CIT",NA,NA,NA
"239","BT_0226",NA,NA,"Q8AB84",NA,NA,NA,NA,NA
"240","BT_0227",NA,NA,"Q8AB83",NA,"COG3637",NA,NA,NA
"241","BT_0228",NA,NA,"Q8AB82",NA,"COG1196",NA,NA,NA
"242","BT_0229",NA,NA,"Q8AB81",NA,"COG0358",NA,NA,NA
"243","BT_0230",NA,NA,"Q8AB80","DNA binding [GO:0003677]","COG0714",NA,NA,NA
"244","BT_0231",NA,NA,"Q8AB79","DNA binding [GO:0003677]","COG3311",NA,NA,NA
"245","BT_0232",NA,NA,"Q8AB78","integral component of membrane [GO:0016021]","ENOG502ZBEA",NA,NA,NA
"246","BT_0233",NA,NA,"Q8AB77","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG4974",NA,NA,NA
"247","BT_0234",NA,NA,"Q8AB76","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG2452",NA,NA,NA
"248","BT_0235",NA,NA,"Q8AB75","glycosyltransferase activity [GO:0016757]","COG0707","COG1819","","NA"
"249","BT_0236",NA,NA,"Q8AB74","dipeptidyl-peptidase activity [GO:0008239]; serine-type aminopeptidase activity [GO:0070009]; peptide catabolic process [GO:0043171]","COG2268",NA,NA,NA
"250","BT_0237",NA,NA,"Q8AB73","dipeptidyl-peptidase activity [GO:0008239]; serine-type aminopeptidase activity [GO:0070009]; peptide catabolic process [GO:0043171]","COG3591",NA,NA,NA
"251","BT_0238",NA,NA,"Q02550","4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]","COG0641","COG0641","","NA"
"252","BT_0239",NA,NA,"Q8AB72",NA,"ENOG5031JUG",NA,NA,NA
"253","BT_0240",NA,NA,"Q8AB71","integral component of membrane [GO:0016021]","COG0457",NA,NA,NA
"254","BT_0241",NA,NA,"Q8AB70",NA,"ENOG5030W5T",NA,NA,NA
"255","BT_0242",NA,NA,"Q8AB69",NA,"COG1819",NA,NA,NA
"256","BT_0243","","(GenBank) putative 1-acyl-sn-glycerol-3-phosphate acyltransferase","Q8AB68","integral component of membrane [GO:0016021]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phosphatidic acid biosynthetic process [GO:0006654]","COG0204",NA,NA,"Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"257","BT_0244",NA,NA,"Q8AB67","3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; exodeoxyribonuclease activity [GO:0004529]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication termination [GO:0006274]","COG0420",NA,NA,NA
"258","BT_0245",NA,NA,"Q8AB66","exonuclease activity [GO:0004527]","COG0419",NA,NA,NA
"259","BT_0246",NA,NA,"Q8AB65","integral component of membrane [GO:0016021]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]; lipid A biosynthetic process [GO:0009245]","COG1408","COG1408","","NA"
"260","BT_0247",NA,NA,"Q8AB64","integral component of membrane [GO:0016021]","ENOG5033ABX",NA,NA,NA
"261","BT_0248",NA,NA,"Q8AB63","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA,NA,NA
"262","BT_0249",NA,NA,"Q8AB62","cytosol [GO:0005829]; methionine synthase activity [GO:0008705]; methylation [GO:0032259]","COG1410","COG1410","Methionine biosynthesis","NA"
"263","BT_0250","","(GenBank) dihydroorotase (DHOase)","Q8AB61","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; metal ion binding [GO:0046872]; organonitrogen compound metabolic process [GO:1901564]","COG0044","COG0044","Pyrimidine biosynthesis","Biosynthesis of cofactors, Metabolic pathways, Pyrimidine metabolism"
"264","BT_0251","","(GenBank) dolichol-phosphate mannosyltransferase","Q8AB60","dolichyl-phosphate beta-D-mannosyltransferase activity [GO:0004582]; glycolipid biosynthetic process [GO:0009247]","COG1216","COG0463","","Metabolic pathways"
"265","BT_0252","","(GenBank) transcription-repair coupling factor","Q8AB59","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; DNA binding [GO:0003677]; DNA translocase activity [GO:0015616]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; RNA polymerase core enzyme binding [GO:0043175]; regulation of transcription, DNA-templated [GO:0006355]; transcription-coupled nucleotide-excision repair, DNA damage recognition [GO:0000716]","COG1197","COG1197","","Nucleotide excision repair"
"266","BT_0253",NA,NA,"Q8AB58",NA,"ENOG50318F3",NA,NA,NA
"267","BT_0254",NA,NA,"Q8AB57","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; methylation [GO:0032259]","COG1032","COG1032","","NA"
"268","BT_0255",NA,NA,"Q8AB56",NA,"COG0425",NA,NA,NA
"269","BT_0256",NA,NA,"Q8AB55",NA,"ENOG50331YF",NA,NA,NA
"270","BT_0257",NA,NA,"Q8AB54","lyase activity [GO:0016829]","COG0860","COG0860","","NA"
"271","BT_0258","","(GenBank) glucosamine-6-phosphate isomerase","Q8AB53","glucosamine-6-phosphate deaminase activity [GO:0004342]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]","COG0363","COG2120","","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"272","BT_0259","","(GenBank) putative amidohydrolase","Q8AB52","2-oxoglutaramate amidase activity [GO:0106008]; omega-amidase activity [GO:0050152]; nitrogen compound metabolic process [GO:0006807]","COG0388",NA,NA,"Alanine, aspartate and glutamate metabolism, Metabolic pathways"
"273","BT_0260",NA,NA,"Q8AB51","integral component of membrane [GO:0016021]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phosphatidic acid biosynthetic process [GO:0006654]","COG0204",NA,NA,NA
"274","BT_0261",NA,NA,"Q8AB50",NA,"ENOG5033FB6",NA,NA,NA
"275","BT_0262",NA,NA,"Q8AB49",NA,"ENOG502ZC7A",NA,NA,NA
"276","BT_0263",NA,NA,"Q8AB48","hydrolase activity, acting on glycosyl bonds [GO:0016798]; carbohydrate metabolic process [GO:0005975]","ENOG502ZC7A",NA,NA,NA
"277","BT_0264",NA,NA,"Q8AB47","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG3507",NA,NA,NA
"278","BT_0265",NA,NA,"Q8AB46","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG3507","COG3507","","NA"
"279","BT_0266",NA,NA,"Q8AB45",NA,"ENOG5033SVM",NA,NA,NA
"280","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2205","COG0642","","NA"
"281","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2207","COG0642","","NA"
"282","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG0745","COG0642","","NA"
"283","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3292","COG0642","","NA"
"284","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2205","COG2207","","NA"
"285","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2207","COG2207","","NA"
"286","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG0745","COG2207","","NA"
"287","BT_0267",NA,NA,"Q8AB44","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3292","COG2207","","NA"
"288","BT_0268",NA,NA,"Q8AB43","extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG1629",NA,NA,NA
"289","BT_0268",NA,NA,"Q8AB43","extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4773",NA,NA,NA
"290","BT_0269",NA,NA,"Q8AB42","cell outer membrane [GO:0009279]","COG0446",NA,NA,NA
"291","BT_0270",NA,NA,"Q8AB41",NA,"COG2335",NA,NA,NA
"292","BT_0271",NA,NA,"Q8AB40",NA,"ENOG502ZA5Z",NA,NA,NA
"293","BT_0272",NA,NA,"Q8AB39","extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4771",NA,NA,NA
"294","BT_0273",NA,NA,"Q8AB38","cell outer membrane [GO:0009279]","COG0702",NA,NA,NA
"295","BT_0274",NA,NA,"Q8AB37",NA,"ENOG5031BPG",NA,NA,NA
"296","BT_0275",NA,NA,"Q8AB36",NA,"COG3386",NA,NA,NA
"297","BT_0276",NA,NA,"Q8AB35","carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG1524",NA,NA,NA
"298","BT_0277",NA,NA,"Q8AB34","integral component of membrane [GO:0016021]","ENOG5033T6T",NA,NA,NA
"299","BT_0278",NA,NA,"Q8AB33","carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG1524",NA,NA,NA
"300","BT_0279",NA,NA,"Q8AB32",NA,"ENOG502ZJ3F",NA,NA,NA
"301","BT_0280",NA,NA,"Q877Q9","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3328",NA,NA,NA
"302","BT_0281",NA,NA,"Q8AB31","cytosol [GO:0005829]; DNA binding [GO:0003677]","COG0776","COG0776","","NA"
"303","BT_0282",NA,NA,"Q8AB30","helicase activity [GO:0004386]","COG5545","COG5545","","NA"
"304","BT_0283",NA,NA,"Q8AB29","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"305","BT_0284",NA,NA,"Q8AB28",NA,"COG4886",NA,NA,NA
"306","BT_0285",NA,NA,"Q8AB27","integral component of plasma membrane [GO:0005887]; protein import [GO:0017038]","COG0811","COG0811","","NA"
"307","BT_0286",NA,NA,"Q8AB26","integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]","COG0848",NA,NA,NA
"308","BT_0287",NA,NA,"Q8AB25","integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]","COG0848",NA,NA,NA
