"","Uniprot_ID","GO_Terms","eggNOG"
"100","Q59MJ1","integral component of membrane [GO:0016021]; nucleus [GO:0005634]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]; biological process involved in interaction with host [GO:0051701]; positive regulation of cell adhesion involved in single-species biofilm formation [GO:1900189]; positive regulation of cell-substrate adhesion [GO:0010811]; positive regulation of cellular response to drug [GO:2001040]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of transcription, DNA-templated [GO:0006355]; single-species biofilm formation on inanimate substrate [GO:0044011]; transcription, DNA-templated [GO:0006351]",NA
"101","P0CU35","cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"102","P0CU35","cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"103","Q5A7S5","nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2 snRNA binding [GO:0030620]; mRNA splicing, via spliceosome [GO:0000398]","KOG1898"
"104","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"105","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"106","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"107","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"108","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"109","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"110","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"111","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"112","O42817","cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG0830"
"113","Q5AHG6","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cellular response to starvation [GO:0009267]; chlamydospore formation [GO:0001410]; development of symbiont in host [GO:0044114]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; filamentous growth of a population of unicellular organisms in response to chemical stimulus [GO:0036171]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; intracellular signal transduction [GO:0035556]; negative regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus [GO:1900438]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of filamentous growth of a population of unicellular organisms in response to starvation [GO:1900436]","KOG0598"
"114","Q59VW7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; protein import into mitochondrial matrix [GO:0030150]","KOG4836"
"115","P87218","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor [GO:0050664]","KOG0725"
"116","P87218","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor [GO:0050664]","KOG0725"
"117","P87218","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor [GO:0050664]","KOG0725"
"118","P87218","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor [GO:0050664]","KOG0725"
"119","Q59VX8","cell division site [GO:0032153]; cell septum [GO:0030428]; cellular bud neck [GO:0005935]; Gin4 complex [GO:1990317]; microtubule cytoskeleton [GO:0015630]; septin complex [GO:0031105]; septin ring [GO:0005940]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; molecular adaptor activity [GO:0060090]; structural constituent of cytoskeleton [GO:0005200]; actomyosin contractile ring assembly [GO:0000915]; cellular bud neck septin ring organization [GO:0032186]; cellular protein localization [GO:0034613]; cytoskeleton-dependent cytokinesis [GO:0061640]; division septum assembly [GO:0000917]; endoplasmic reticulum polarization [GO:0061163]; exit from mitosis [GO:0010458]; G1/S transition of mitotic cell cycle [GO:0000082]; hyphal growth [GO:0030448]; mitotic actomyosin contractile ring assembly [GO:1903475]; nuclear division [GO:0000280]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; protein localization to bud neck [GO:0097271]; septin ring assembly [GO:0000921]","KOG2655"
"120","Q5A1M3","cytoplasm [GO:0005737]; nucleus [GO:0005634]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]","KOG2084"
"121","Q5AFV3","Slx1-Slx4 complex [GO:0033557]; 5'-flap endonuclease activity [GO:0017108]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]","ENOG502RS18"
"122","Q5A872","integral component of plasma membrane [GO:0005887]; ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; metal ion binding [GO:0046872]; phosphorelay sensor kinase activity [GO:0000155]; protein histidine kinase activity [GO:0004673]; cell wall organization [GO:0071555]; cellular response to farnesol [GO:0097308]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; osmosensory signaling via phosphorelay pathway [GO:0007234]; positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:1900445]; protein autophosphorylation [GO:0046777]","KOG0519"
"123","Q92410","alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose-phosphatase activity [GO:0004805]; cellular response to desiccation [GO:0071465]; cellular response to heat [GO:0034605]; cellular response to oxidative stress [GO:0034599]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to heat [GO:0036168]; trehalose biosynthetic process [GO:0005992]","KOG1050"
"124","Q92410","alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose-phosphatase activity [GO:0004805]; cellular response to desiccation [GO:0071465]; cellular response to heat [GO:0034605]; cellular response to oxidative stress [GO:0034599]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to heat [GO:0036168]; trehalose biosynthetic process [GO:0005992]","KOG1050"
"125","Q92410","alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose-phosphatase activity [GO:0004805]; cellular response to desiccation [GO:0071465]; cellular response to heat [GO:0034605]; cellular response to oxidative stress [GO:0034599]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to heat [GO:0036168]; trehalose biosynthetic process [GO:0005992]","KOG1050"
"126","Q92410","alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose-phosphatase activity [GO:0004805]; cellular response to desiccation [GO:0071465]; cellular response to heat [GO:0034605]; cellular response to oxidative stress [GO:0034599]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to heat [GO:0036168]; trehalose biosynthetic process [GO:0005992]","KOG1050"
"127","Q5A302","COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; intracellular protein transport [GO:0006886]","KOG1691"
"128","O42825","cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; extracellular vesicle [GO:1903561]; hyphal tip [GO:0001411]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; (1->3)-beta-D-glucan biosynthetic process [GO:0006075]; actin filament organization [GO:0007015]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; negative regulation of phenotypic switching [GO:1900240]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; Rho protein signal transduction [GO:0007266]; small GTPase mediated signal transduction [GO:0007264]","KOG0393"
"129","O42825","cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; extracellular vesicle [GO:1903561]; hyphal tip [GO:0001411]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; (1->3)-beta-D-glucan biosynthetic process [GO:0006075]; actin filament organization [GO:0007015]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; negative regulation of phenotypic switching [GO:1900240]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; Rho protein signal transduction [GO:0007266]; small GTPase mediated signal transduction [GO:0007264]","KOG0393"
"130","O42825","cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; extracellular vesicle [GO:1903561]; hyphal tip [GO:0001411]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; (1->3)-beta-D-glucan biosynthetic process [GO:0006075]; actin filament organization [GO:0007015]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; negative regulation of phenotypic switching [GO:1900240]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; Rho protein signal transduction [GO:0007266]; small GTPase mediated signal transduction [GO:0007264]","KOG0393"
"131","O42825","cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; extracellular vesicle [GO:1903561]; hyphal tip [GO:0001411]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; (1->3)-beta-D-glucan biosynthetic process [GO:0006075]; actin filament organization [GO:0007015]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; negative regulation of phenotypic switching [GO:1900240]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; Rho protein signal transduction [GO:0007266]; small GTPase mediated signal transduction [GO:0007264]","KOG0393"
"132","Q5AGZ9","Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]; 3'-5' DNA helicase activity [GO:0043138]; 5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]; box C/D snoRNP assembly [GO:0000492]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; histone exchange [GO:0043486]; regulation of transcription by RNA polymerase II [GO:0006357]; rRNA processing [GO:0006364]","KOG2680"
"133","Q5AGZ9","Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]; 3'-5' DNA helicase activity [GO:0043138]; 5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]; box C/D snoRNP assembly [GO:0000492]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; histone exchange [GO:0043486]; regulation of transcription by RNA polymerase II [GO:0006357]; rRNA processing [GO:0006364]","KOG2680"
